clip,time,rootX,rootY,rootZ,rootYaw,hipsY,headY,leftFootX,leftFootY,leftFootZ,rightFootX,rightFootY,rightFootZ,leftHandZ,rightHandZ,meshMinY,meshMaxY
Zombie@Death01_A,0.6666667,0,0,0,0,0.1783607,0.3424882,-0.2188926,0.9355619,-0.8818679,0.2343551,0.9051765,-0.8241599,-1.247402,-1.162604,0.05421692,1.123835
Zombie@Death01_A,0.6777778,0,0,0,0,0.1727071,0.3194996,-0.2262937,0.9240142,-0.8380512,0.2405116,0.8914191,-0.7670715,-1.23508,-1.156179,0.04834259,1.110918
Zombie@Death01_A,0.6888889,0,0,0,0,0.167781,0.2968997,-0.2335179,0.9101798,-0.7949891,0.2471662,0.8731714,-0.7113832,-1.222451,-1.14939,0.04320794,1.095628
Zombie@Death01_A,0.7,0,0,0,0,0.1635679,0.274713,-0.2405208,0.8941041,-0.7528153,0.2542182,0.8506183,-0.657469,-1.209553,-1.142236,0.03879863,1.078014
Zombie@Death01_A,0.7111111,0,0,0,0,0.157582,0.2530912,-0.2435388,0.8884414,-0.7062829,0.2555764,0.8240915,-0.5746078,-1.197479,-1.136616,0.03030336,1.07743
Zombie@Death01_A,0.7222223,0,0,0,0,0.1535006,0.2332756,-0.2470977,0.8800037,-0.6597757,0.2589921,0.7875636,-0.4964854,-1.185054,-1.130793,0.01990938,1.073747
Zombie@Death01_A,0.7333333,0,0,0,0,0.1512379,0.2152002,-0.2511388,0.86876,-0.6135012,0.2644604,0.7421457,-0.4244236,-1.172106,-1.124632,0.01110148,1.06696
Zombie@Death01_A,0.7444445,0,0,0,0,0.1511536,0.2037872,-0.2553396,0.8512102,-0.5597915,0.2657648,0.6911004,-0.3599302,-1.162013,-1.120565,0.003807902,1.06039
Zombie@Death01_A,0.7555556,0,0,0,0,0.1525006,0.1938024,-0.2588041,0.8302335,-0.5069238,0.2665436,0.6343344,-0.3012415,-1.151543,-1.116621,-0.001889467,1.049261
Zombie@Death01_A,0.7666667,0,0,0,0,0.155154,0.1851351,-0.2614531,0.8058737,-0.4552135,0.2667166,0.5726115,-0.2489372,-1.140613,-1.112744,-0.00610733,1.033581
Zombie@Death01_A,0.7777778,0,0,0,0,0.1565795,0.1752639,-0.2668532,0.7655018,-0.4048416,0.2671356,0.4938219,-0.2071422,-1.130626,-1.107137,-0.01182747,1.00494
Zombie@Death01_A,0.7888889,0,0,0,0,0.1574398,0.1648552,-0.270912,0.7205624,-0.3565673,0.2660326,0.4275947,-0.1791581,-1.119826,-1.101555,-0.01791131,0.968995
Zombie@Death01_A,0.8,0,0,0,0,0.1573191,0.1535103,-0.2737362,0.6709598,-0.3109185,0.264698,0.37799,-0.1616442,-1.108448,-1.096148,-0.0249114,0.9253581
Zombie@Death01_A,0.8111112,0,0,0,0,0.1581941,0.1543877,-0.2763999,0.6160606,-0.2707769,0.2608553,0.31347,-0.1414581,-1.098842,-1.087789,-0.04990137,0.8734183
Zombie@Death01_A,0.8222222,0,0,0,0,0.1595169,0.1557128,-0.2783186,0.5588179,-0.2349385,0.2557097,0.2478885,-0.1261014,-1.090629,-1.082392,-0.1322953,0.815363
Zombie@Death01_A,0.8333334,0,0,0,0,0.161175,0.1573733,-0.2795712,0.4996774,-0.2035583,0.2492624,0.1817039,-0.1156555,-1.083837,-1.079936,-0.2125399,0.7517298
Zombie@Death01_A,0.8444445,0,0,0,0,0.1638431,0.1600415,-0.2741751,0.4195023,-0.1662786,0.2409423,0.1232318,-0.1132815,-1.067594,-1.078629,-0.1964771,0.6624985
Zombie@Death01_A,0.8555556,0,0,0,0,0.1635805,0.1597789,-0.2701167,0.3771188,-0.1473956,0.2316406,0.06188334,-0.1132009,-1.058639,-1.074317,-0.1828825,0.6132613
Zombie@Death01_A,0.8666667,0,0,0,0,0.1633865,0.1595849,-0.2655587,0.3338847,-0.1302239,0.2211806,0.001183789,-0.1174947,-1.053074,-1.069103,-0.2254284,0.5629386
Zombie@Death01_A,0.8777778,0,0,0,0,0.1635506,0.159749,-0.2597641,0.2769412,-0.1168981,0.2212488,0.004988593,-0.1166146,-1.052303,-1.066778,-0.2229293,0.4978723
Zombie@Death01_A,0.8888889,0,0,0,0,0.1638196,0.1600179,-0.2533323,0.2194549,-0.1074833,0.2212216,0.008901786,-0.115352,-1.051227,-1.064067,-0.2197913,0.4311208
Zombie@Death01_A,0.9,0,0,0,0,0.1641595,0.1603578,-0.2462736,0.1617214,-0.1019884,0.2210997,0.01288969,-0.1136987,-1.04984,-1.060961,-0.2160153,0.3630281
Zombie@Death01_A,0.9111111,0,0,0,0,0.164265,0.1604633,-0.2411136,0.1046726,-0.1057838,0.220931,0.01493941,-0.1130942,-1.04927,-1.05883,-0.208825,0.3221835
Zombie@Death01_A,0.9222223,0,0,0,0,0.1643543,0.1605527,-0.2348914,0.04832105,-0.1135548,0.2207,0.01697391,-0.1122451,-1.048475,-1.0565,-0.201525,0.3222713
Zombie@Death01_A,0.9333333,0,0,0,0,0.1644095,0.1606078,-0.2276633,-0.006996286,-0.1252373,0.2204101,0.01897493,-0.1111538,-1.047459,-1.053975,-0.1941368,0.3223249
Zombie@Death01_A,0.9444445,0,0,0,0,0.1644388,0.1606371,-0.2283222,-0.003210006,-0.1246719,0.2202196,0.01705816,-0.1115055,-1.047736,-1.052146,-0.1921902,0.3223557
Zombie@Death01_A,0.9555556,0,0,0,0,0.1644696,0.1606679,-0.2289762,0.0005810584,-0.1241186,0.2200297,0.01514403,-0.1118556,-1.048031,-1.050416,-0.1896865,0.3223881
Zombie@Death01_A,0.9666667,0,0,0,0,0.1645017,0.1607,-0.2296257,0.004376801,-0.1235782,0.2198398,0.01323183,-0.1122044,-1.048346,-1.048786,-0.1959249,0.3224218
Zombie@Death01_A,0.9777778,0,0,0,0,0.1645224,0.1607207,-0.2299532,0.006402048,-0.1232256,0.2193757,0.009604629,-0.1128059,-1.048681,-1.048751,-0.2011291,0.3224455
Zombie@Death01_A,0.9888889,0,0,0,0,0.164544,0.1607423,-0.2302809,0.008429485,-0.122874,0.2189071,0.005981814,-0.1134194,-1.049108,-1.048712,-0.2060288,0.32247
Zombie@Death01_A,1,0,0,0,0,0.1645662,0.1607646,-0.2306086,0.01045844,-0.122523,0.2184325,0.002363276,-0.1140447,-1.049624,-1.048668,-0.2106026,0.3224952
Zombie@Death01_A,1.011111,0,0,0,0,0.1645716,0.1607699,-0.230259,0.008457142,-0.1228015,0.2184066,0.00236861,-0.114016,-1.049595,-1.04864,-0.2125659,0.3225005
Zombie@Death01_A,1.022222,0,0,0,0,0.1645782,0.1607766,-0.2299078,0.006457942,-0.1230843,0.2183811,0.002375316,-0.1139863,-1.049566,-1.04861,-0.2144555,0.3225071
Zombie@Death01_A,1.033333,0,0,0,0,0.164586,0.1607843,-0.2295548,0.004460859,-0.1233712,0.2183565,0.002383035,-0.1139554,-1.049535,-1.048579,-0.2181318,0.322515
Zombie@Death01_A,1.044444,0,0,0,0,0.1645903,0.1607886,-0.2288776,0.0007018472,-0.1238824,0.2183037,0.002387356,-0.1139103,-1.04949,-1.048534,-0.2225529,0.3225192
Zombie@Death01_A,1.055556,0,0,0,0,0.1645948,0.1607931,-0.2281974,-0.003054065,-0.1244109,0.2182501,0.002391811,-0.1138635,-1.049443,-1.048487,-0.2267919,0.3225237
Zombie@Death01_A,1.066667,0,0,0,0,0.1645993,0.1607976,-0.2275147,-0.006806565,-0.1249556,0.2181957,0.002396312,-0.1138145,-1.049394,-1.048438,-0.230839,0.3225282
Zombie@Death01_A,1.077778,0,0,0,0,0.1646001,0.1607984,-0.2275154,-0.00680573,-0.124954,0.2181951,0.002397131,-0.1138129,-1.049392,-1.048436,-0.2308382,0.322529
Zombie@Death01_A,1.088889,0,0,0,0,0.164601,0.1607993,-0.2275163,-0.006804821,-0.1249524,0.2181942,0.00239804,-0.1138113,-1.049391,-1.048435,-0.2308372,0.3225299
Zombie@Death01_A,1.1,0,0,0,0,0.164602,0.1608003,-0.2275173,-0.006803957,-0.1249503,0.2181932,0.002399009,-0.1138096,-1.049389,-1.048433,-0.2308363,0.3225309
Zombie@Death01_A,1.111111,0,0,0,0,0.1646022,0.1608005,-0.2275174,-0.006803689,-0.1249499,0.2181929,0.002399247,-0.1138091,-1.049389,-1.048433,-0.230836,0.3225311
Zombie@Death01_A,1.122222,0,0,0,0,0.1646024,0.1608008,-0.2275178,-0.006803465,-0.1249495,0.2181927,0.0023995,-0.1138088,-1.049388,-1.048432,-0.2308358,0.3225314
Zombie@Death01_A,1.133333,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.144444,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.155556,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.166667,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.177778,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.188889,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.2,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.211111,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.222222,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.233333,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.244444,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.255556,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.266667,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.277778,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.288889,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.3,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.311111,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.322222,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Death01_A,1.333333,0,0,0,0,0.1646027,0.1608011,-0.2275181,-0.006803227,-0.1249489,0.2181924,0.002399769,-0.1138082,-1.049388,-1.048432,-0.2308356,0.3225316
Zombie@Idle01_Action01,0,0,0,0,0,0.8561333,1.432996,-0.2526045,0.1128804,0.0671357,0.22947,0.1375238,-0.2479166,0.6342703,0.5177528,-0.002058864,1.635019
Zombie@Idle01_Action01,0.02361111,0,0,0,0,0.8556597,1.432878,-0.2522201,0.113071,0.06794094,0.2307065,0.1380114,-0.24608,0.6285774,0.5161674,-0.001735836,1.635025
Zombie@Idle01_Action01,0.04722222,0,0,0,0,0.8546529,1.43255,-0.2516555,0.1133498,0.06950937,0.2334622,0.1392634,-0.2422026,0.6111535,0.5131471,-0.001164049,1.63492
Zombie@Idle01_Action01,0.07083334,0,0,0,0,0.8531424,1.431869,-0.251177,0.1136355,0.07152025,0.2375573,0.1415589,-0.2366067,0.5822206,0.5091535,-0.0004890859,1.63452
Zombie@Idle01_Action01,0.09444445,0,0,0,0,0.8510097,1.430486,-0.2517327,0.1135608,0.07342035,0.2428541,0.1457078,-0.2293184,0.5425892,0.5053257,-7.626414E-05,1.633405
Zombie@Idle01_Action01,0.1180556,0,0,0,0,0.8484411,1.428183,-0.253949,0.1133989,0.07369274,0.2483113,0.151272,-0.2215035,0.4972213,0.5017411,-2.413988E-06,1.631099
Zombie@Idle01_Action01,0.1416667,0,0,0,0,0.8456313,1.424988,-0.2570949,0.1132128,0.07227483,0.2537669,0.1577763,-0.2136272,0.4472413,0.498612,-0.0003208518,1.627551
Zombie@Idle01_Action01,0.1652778,0,0,0,0,0.8425853,1.420746,-0.2614222,0.1131404,0.06866728,0.2589169,0.1648944,-0.2058744,0.3918316,0.4932199,-0.001041383,1.624239
Zombie@Idle01_Action01,0.1888889,0,0,0,0,0.8392571,1.415345,-0.2657151,0.1127163,0.06283223,0.264556,0.1718697,-0.1994037,0.3339773,0.4912569,-0.002651393,1.619578
Zombie@Idle01_Action01,0.2125,0,0,0,0,0.8358052,1.409192,-0.2699736,0.1120757,0.05696972,0.2695301,0.1782316,-0.1934778,0.2727765,0.4891869,-0.00456506,1.613497
Zombie@Idle01_Action01,0.2361111,0,0,0,0,0.8322102,1.402402,-0.2741521,0.1112297,0.05163344,0.273848,0.1836616,-0.1878414,0.208881,0.4860787,-0.006607741,1.606274
Zombie@Idle01_Action01,0.2597222,0,0,0,0,0.8285936,1.395561,-0.2782752,0.110245,0.04804289,0.2769556,0.1872628,-0.1833331,0.1466243,0.4843355,-0.008406311,1.599037
Zombie@Idle01_Action01,0.2833334,0,0,0,0,0.8251396,1.389,-0.2827381,0.1093722,0.04538004,0.2795875,0.1898982,-0.1798509,0.08484799,0.4814925,-0.009838104,1.592175
Zombie@Idle01_Action01,0.3069445,0,0,0,0,0.8219015,1.382784,-0.2873904,0.1086105,0.04314714,0.2822293,0.1920122,-0.1772872,0.02377291,0.478194,-0.01100248,1.585728
Zombie@Idle01_Action01,0.3305556,0,0,0,0,0.818957,1.377272,-0.2922276,0.1079772,0.04093845,0.2854495,0.1937082,-0.1759997,-0.03511384,0.4743297,-0.01192199,1.580001
Zombie@Idle01_Action01,0.3541667,0,0,0,0,0.8165934,1.373105,-0.2967417,0.1075055,0.03895411,0.2887268,0.1947781,-0.1764627,-0.09115431,0.4695633,-0.01259264,1.575654
Zombie@Idle01_Action01,0.3777778,0,0,0,0,0.8147051,1.369816,-0.3005445,0.1070208,0.03715852,0.2918155,0.1956351,-0.1776376,-0.1452209,0.4638551,-0.01326343,1.572231
Zombie@Idle01_Action01,0.4013889,0,0,0,0,0.8133132,1.367492,-0.3035399,0.1065069,0.03555091,0.2946036,0.1962942,-0.1795053,-0.196876,0.4573558,-0.01397084,1.569826
Zombie@Idle01_Action01,0.425,0,0,0,0,0.8128031,1.366838,-0.3047388,0.1058796,0.03415853,0.2965845,0.1969048,-0.1817188,-0.2437285,0.4497473,-0.01489457,1.569181
Zombie@Idle01_Action01,0.4486111,0,0,0,0,0.8126557,1.366914,-0.3052498,0.1052632,0.03285778,0.2975931,0.1973583,-0.1832484,-0.2860322,0.4414321,-0.01582505,1.569315
Zombie@Idle01_Action01,0.4722222,0,0,0,0,0.8127497,1.367502,-0.3053469,0.1046958,0.03161504,0.2978487,0.1976455,-0.1842392,-0.3238976,0.4325475,-0.01671055,1.569998
Zombie@Idle01_Action01,0.4958334,0,0,0,0,0.812987,1.368452,-0.3052534,0.1042469,0.03036648,0.2974672,0.1977281,-0.1846273,-0.3554417,0.4232196,-0.0174689,1.571074
Zombie@Idle01_Action01,0.5194445,0,0,0,0,0.8133538,1.369736,-0.3049816,0.1039228,0.02917714,0.297307,0.1978164,-0.1849401,-0.3841564,0.4136262,-0.01807818,1.572507
Zombie@Idle01_Action01,0.5430556,0,0,0,0,0.8138095,1.371218,-0.3046279,0.1036799,0.02809415,0.2972569,0.1978959,-0.1851786,-0.4123819,0.4038577,-0.0185701,1.574148
Zombie@Idle01_Action01,0.5666667,0,0,0,0,0.8143514,1.372884,-0.3042028,0.1035093,0.02712707,0.2973029,0.1979665,-0.185351,-0.4408067,0.3939948,-0.01895235,1.575975
Zombie@Idle01_Action01,0.5902778,0,0,0,0,0.8150334,1.374819,-0.3036621,0.1034215,0.02641294,0.2975056,0.1980269,-0.1854163,-0.4681088,0.3844294,-0.01917437,1.578071
Zombie@Idle01_Action01,0.6138889,0,0,0,0,0.8157943,1.376847,-0.3031177,0.1034011,0.02588691,0.2977413,0.1980422,-0.1854156,-0.4942375,0.3751009,-0.01927149,1.580245
Zombie@Idle01_Action01,0.6375,0,0,0,0,0.8166311,1.378952,-0.3025752,0.1034481,0.0255418,0.2980035,0.1980222,-0.1853478,-0.5190489,0.3660839,-0.01924625,1.582474
Zombie@Idle01_Action01,0.6611112,0,0,0,0,0.8175642,1.381135,-0.3020403,0.1035894,0.02545326,0.2983034,0.197979,-0.1851555,-0.5418529,0.3577234,-0.01905116,1.584752
Zombie@Idle01_Action01,0.6847222,0,0,0,0,0.8185736,1.383326,-0.3015639,0.1038265,0.02560886,0.2985949,0.1978758,-0.1848594,-0.5625355,0.3501379,-0.0186884,1.587001
Zombie@Idle01_Action01,0.7083334,0,0,0,0,0.8196363,1.385491,-0.3011557,0.1041416,0.02594552,0.2988533,0.197724,-0.1844894,-0.581333,0.3432059,-0.01819468,1.589181
Zombie@Idle01_Action01,0.7319445,0,0,0,0,0.820749,1.387614,-0.3008283,0.1045381,0.0264746,0.2990719,0.1975136,-0.1840365,-0.5980572,0.3370674,-0.01756373,1.591269
Zombie@Idle01_Action01,0.7555556,0,0,0,0,0.8219191,1.389637,-0.3006465,0.1050591,0.02727916,0.2992128,0.1972137,-0.1834514,-0.6117904,0.3322217,-0.01672834,1.593202
Zombie@Idle01_Action01,0.7791667,0,0,0,0,0.8231091,1.391558,-0.3005786,0.1056537,0.02823404,0.299273,0.196853,-0.1827918,-0.6232913,0.328251,-0.01577528,1.594976
Zombie@Idle01_Action01,0.8027778,0,0,0,0,0.8243048,1.393359,-0.3006293,0.106311,0.02933221,0.2992456,0.196424,-0.1820568,-0.6325089,0.3251842,-0.01471612,1.596571
Zombie@Idle01_Action01,0.826389,0,0,0,0,0.8255069,1.394979,-0.3008469,0.107074,0.03064582,0.2990984,0.1959004,-0.1811956,-0.6383119,0.3234977,-0.01348719,1.597924
Zombie@Idle01_Action01,0.85,0,0,0,0,0.8266913,1.396419,-0.3011984,0.1079104,0.03211202,0.2988409,0.195298,-0.1802301,-0.6410609,0.3229458,-0.01213744,1.599042
Zombie@Idle01_Action01,0.8736112,0,0,0,0,0.8278324,1.397673,-0.3016663,0.1087854,0.03370033,0.298477,0.1946112,-0.1791739,-0.6410034,0.3233431,-0.01070932,1.599917
Zombie@Idle01_Action01,0.8972223,0,0,0,0,0.8289235,1.398705,-0.3022594,0.1097137,0.03544047,0.2979975,0.1938318,-0.1779985,-0.6376024,0.3248603,-0.009178892,1.600519
Zombie@Idle01_Action01,0.9208334,0,0,0,0,0.8299668,1.399489,-0.3029659,0.1107313,0.0373803,0.2973943,0.1929741,-0.1766487,-0.6300871,0.3277339,-0.007498935,1.600837
Zombie@Idle01_Action01,0.9444445,0,0,0,0,0.8309115,1.400021,-0.303731,0.1117478,0.03946276,0.2967092,0.1920117,-0.1751654,-0.6195914,0.3315233,-0.005774304,1.600868
Zombie@Idle01_Action01,0.9680556,0,0,0,0,0.8317729,1.400286,-0.3045171,0.1127683,0.04172698,0.2959598,0.1909807,-0.1735458,-0.6065638,0.3365468,-0.003999114,1.6006
Zombie@Idle01_Action01,0.9916667,0,0,0,0,0.8325302,1.39998,-0.3047671,0.1136239,0.04447761,0.2954281,0.1901181,-0.1719886,-0.5902207,0.3474098,-0.002359539,1.599739
Zombie@Idle01_Action01,1.015278,0,0,0,0,0.8331962,1.398983,-0.304278,0.1141904,0.04760957,0.2952222,0.1895697,-0.170788,-0.5716102,0.3653525,-0.0010432,1.598057
Zombie@Idle01_Action01,1.038889,0,0,0,0,0.8337984,1.397321,-0.3031939,0.1145345,0.05107209,0.2952579,0.1893047,-0.1698599,-0.5506527,0.388657,2.712011E-05,1.595545
Zombie@Idle01_Action01,1.0625,0,0,0,0,0.8343052,1.394781,-0.3013781,0.1146009,0.05480811,0.2955904,0.1893938,-0.1693436,-0.5263399,0.4175499,0.0007576942,1.591886
Zombie@Idle01_Action01,1.086111,0,0,0,0,0.8346934,1.391445,-0.2991619,0.1145295,0.05853999,0.2960085,0.1896894,-0.1692168,-0.4982908,0.448556,0.001277208,1.587243
Zombie@Idle01_Action01,1.109722,0,0,0,0,0.8349894,1.387523,-0.2969773,0.1144687,0.06238576,0.2962995,0.1899705,-0.168979,-0.4659996,0.477211,0.001846433,1.583526
Zombie@Idle01_Action01,1.133333,0,0,0,0,0.8351977,1.383001,-0.2949359,0.1144614,0.06636837,0.2963897,0.1902004,-0.168548,-0.4285406,0.5018706,0.002524048,1.580155
Zombie@Idle01_Action01,1.156945,0,0,0,0,0.8351573,1.378003,-0.293329,0.1146549,0.07035288,0.2961527,0.1900147,-0.1676846,-0.3843185,0.5202654,0.003567725,1.575835
Zombie@Idle01_Action01,1.180556,0,0,0,0,0.8349497,1.372576,-0.2920525,0.1149627,0.07471509,0.2957047,0.1895351,-0.1661398,-0.3335731,0.5318133,0.00495854,1.570711
Zombie@Idle01_Action01,1.204167,0,0,0,0,0.8345262,1.366744,-0.2913042,0.1155696,0.07969937,0.2934071,0.1875037,-0.1651587,-0.271707,0.5360658,0.006862313,1.564824
Zombie@Idle01_Action01,1.227778,0,0,0,0,0.8335283,1.360832,-0.2919689,0.1170725,0.08613556,0.2829207,0.1790943,-0.1689199,-0.1790373,0.5363373,0.009921908,1.559186
Zombie@Idle01_Action01,1.251389,0,0,0,0,0.8318335,1.355723,-0.2935118,0.119832,0.09457718,0.2614798,0.1614799,-0.1776793,-0.04047187,0.5313071,0.01435363,1.554109
Zombie@Idle01_Action01,1.275,0,0,0,0,0.829603,1.351391,-0.2944706,0.1229694,0.104342,0.2408503,0.1442935,-0.1854351,0.1209012,0.5187197,0.01537715,1.549657
Zombie@Idle01_Action01,1.298611,0,0,0,0,0.8265535,1.347957,-0.2938736,0.125922,0.1155557,0.2284445,0.1322105,-0.192394,0.2993728,0.4976442,0.01554905,1.546009
Zombie@Idle01_Action01,1.322222,0,0,0,0,0.8233382,1.3463,-0.2900507,0.1280186,0.1239217,0.2280969,0.1312366,-0.204276,0.4321211,0.4683608,0.01822734,1.544193
Zombie@Idle01_Action01,1.345833,0,0,0,0,0.8203048,1.345425,-0.2862894,0.1303469,0.1308612,0.2265494,0.1323185,-0.218949,0.5128864,0.4305057,0.02154855,1.543251
Zombie@Idle01_Action01,1.369444,0,0,0,0,0.8169304,1.344696,-0.2817819,0.1321473,0.1363133,0.2240785,0.1345016,-0.2355961,0.5335442,0.384097,0.02522761,1.54251
Zombie@Idle01_Action01,1.393056,0,0,0,0,0.813283,1.344684,-0.2801986,0.1349292,0.1400012,0.2184717,0.1355753,-0.24956,0.5257981,0.3213919,0.02668636,1.542481
Zombie@Idle01_Action01,1.416667,0,0,0,0,0.8084579,1.344091,-0.2791337,0.1369589,0.1432244,0.2147842,0.1351278,-0.2585804,0.5352135,0.2478246,0.0266095,1.541723
Zombie@Idle01_Action01,1.440278,0,0,0,0,0.803534,1.343318,-0.2780019,0.1389699,0.1465386,0.2119126,0.1347835,-0.2650453,0.5305045,0.1668825,0.02661643,1.540948
Zombie@Idle01_Action01,1.463889,0,0,0,0,0.798191,1.341969,-0.2768005,0.1404175,0.1490654,0.2104827,0.1343919,-0.2693238,0.5262628,0.08157214,0.02650382,1.539737
Zombie@Idle01_Action01,1.4875,0,0,0,0,0.792694,1.339754,-0.2753972,0.141249,0.1506337,0.2112049,0.134371,-0.2719988,0.5164732,-0.001393127,0.02675466,1.537653
Zombie@Idle01_Action01,1.511111,0,0,0,0,0.7872784,1.336765,-0.2735957,0.1418093,0.1519186,0.2118496,0.1348209,-0.2750853,0.5028783,-0.07803094,0.02681689,1.534809
Zombie@Idle01_Action01,1.534722,0,0,0,0,0.7819858,1.333034,-0.2715998,0.1420769,0.1527617,0.2130607,0.1355573,-0.2778552,0.4871368,-0.1476451,0.02697632,1.531228
Zombie@Idle01_Action01,1.558333,0,0,0,0,0.7770882,1.328327,-0.269774,0.1419499,0.1530824,0.2146063,0.136478,-0.2800103,0.4698045,-0.2032766,0.02739418,1.526666
Zombie@Idle01_Action01,1.581945,0,0,0,0,0.7726005,1.323034,-0.2680805,0.1416833,0.1532461,0.2161976,0.137407,-0.2817582,0.4514112,-0.2478424,0.02805795,1.521499
Zombie@Idle01_Action01,1.605556,0,0,0,0,0.7684689,1.317376,-0.2666259,0.1412714,0.153271,0.2176649,0.1382286,-0.2831551,0.4331645,-0.2833299,0.02884469,1.515949
Zombie@Idle01_Action01,1.629167,0,0,0,0,0.7649454,1.311746,-0.2655351,0.1408078,0.1532558,0.2188923,0.1388727,-0.284058,0.415105,-0.3082644,0.02980354,1.510407
Zombie@Idle01_Action01,1.652778,0,0,0,0,0.7621756,1.306904,-0.2648525,0.1403811,0.1532465,0.2197485,0.1393005,-0.284571,0.398566,-0.3245955,0.03073714,1.505631
Zombie@Idle01_Action01,1.676389,0,0,0,0,0.75997,1.302771,-0.264377,0.1399913,0.1532653,0.220414,0.1395863,-0.2848344,0.3832362,-0.3353907,0.0315761,1.501545
Zombie@Idle01_Action01,1.7,0,0,0,0,0.7583473,1.299435,-0.2640752,0.1396344,0.1532885,0.2209084,0.1397648,-0.284934,0.3693755,-0.3409114,0.03226392,1.49824
Zombie@Idle01_Action01,1.723611,0,0,0,0,0.7577668,1.297706,-0.263917,0.1393435,0.1532476,0.2211949,0.1398782,-0.2850087,0.3593157,-0.3389021,0.0325561,1.496521
Zombie@Idle01_Action01,1.747222,0,0,0,0,0.757551,1.296708,-0.2639416,0.1391548,0.1531609,0.2213181,0.1399374,-0.2850435,0.351485,-0.333288,0.03267392,1.49552
Zombie@Idle01_Action01,1.770833,0,0,0,0,0.757652,1.296375,-0.2641812,0.1390751,0.1530185,0.2212693,0.1399393,-0.2850113,0.3460095,-0.3243566,0.03264166,1.495177
Zombie@Idle01_Action01,1.794445,0,0,0,0,0.7580426,1.296752,-0.2648195,0.1391752,0.1527897,0.2209698,0.1398449,-0.284755,0.3440843,-0.3117478,0.0324997,1.495533
Zombie@Idle01_Action01,1.818056,0,0,0,0,0.7588589,1.297776,-0.2656461,0.1392928,0.152495,0.2206197,0.1396854,-0.2841597,0.3443109,-0.2973152,0.03234843,1.496534
